"Year","Month","Day","HOUR","MINUTE","Avg_price","sum_amount"
2022,10,18,18,53,19205.687619047585,23.403687970000
2022,10,18,18,54,19195.175126582246,24.935067480000
2022,10,18,18,55,19184.928420245375,34.117494930000
2022,10,18,18,56,19189.351825273003,20.256277720000
2022,10,18,18,57,19204.16015915122,51.709693139999
2022,10,18,18,58,19211.869489361692,27.676558400000
2022,10,18,18,59,19219.175780669146,44.03660512
2022,10,18,19,0,19190.66210945276,70.988553999999
2022,10,18,19,1,19156.530157325476,83.560078539999
2022,10,18,19,2,19171.749599156108,27.711785050000
2022,10,18,19,3,19178.948838304546,21.280232040000
2022,10,18,19,4,19182.68009118541,29.996197160000
2022,10,18,19,5,19189.325745762704,21.872649690000
2022,10,18,19,6,19174.31688549619,27.324551290000
2022,10,18,19,7,19165.60617449667,24.017792060000
2022,10,18,19,8,19166.387879858656,22.13869563
2022,10,18,19,9,19167.778371335546,28.568642140000
2022,10,18,19,10,19157.855957446794,48.490180460000
2022,10,18,19,11,19152.344389743583,106.817773290000
2022,10,18,19,12,19135.69102380954,47.987216769999
2022,10,18,19,13,19139.99662704308,27.748689210000
2022,10,18,19,14,19137.915796460187,22.615050540000
2022,10,18,19,15,19113.27721793976,83.158588620000
2022,10,18,19,16,19111.1417503805,23.689596070000
2022,10,18,19,17,19137.32410447763,16.144613879999
2022,10,18,19,18,19154.537047308335,19.507202270000
2022,10,18,19,19,19158.533235908115,14.170051119999
2022,10,18,19,20,19142.311155698222,22.936949840000
2022,10,18,19,21,19120.161130434804,24.450314390000
2022,10,18,19,22,19106.434927916136,39.250527949999
2022,10,18,19,23,19120.83186186182,30.779313860000
2022,10,18,19,24,19121.219697986606,18.356273300000
2022,10,18,19,25,19110.32490483162,26.631879150000
2022,10,18,19,26,19116.52352517988,16.219721390000
2022,10,18,19,27,19121.48064386315,18.912593450000
2022,10,18,19,28,19136.15189781022,22.662966160000
2022,10,18,19,29,19152.218871715617,27.490025230000
2022,10,18,19,30,19151.54755305864,27.001204450000
2022,10,18,19,31,19177.474193548387,43.99005453
2022,10,18,19,32,19192.491430842598,22.406513579999
2022,10,18,19,33,19191.8676366843,21.297083080000
2022,10,18,19,34,19197.028122743675,25.014594050000
2022,10,18,19,35,19180.778554744506,25.807383800000
2022,10,18,19,36,19169.575538720543,27.146983430000
2022,10,18,19,37,19168.941953642407,32.931277000000
2022,10,18,19,38,19178.738472222216,10.07500563
2022,10,18,19,39,19192.176597222275,23.448433070000
2022,10,18,19,40,19188.90159090906,16.025802059999
2022,10,18,19,41,19193.736557059925,19.555502340000
2022,10,18,19,42,19197.044253246742,36.695233029999
2022,10,18,19,43,19201.957981510015,24.542821320000
2022,10,18,19,44,19206.113536036035,15.015825249999
2022,10,18,19,45,19200.465913371016,20.223443900000
2022,10,18,19,46,19202.45002217295,30.668238590000
2022,10,18,19,47,19199.859510869534,11.378986879999
2022,10,18,19,48,19197.641921487593,19.505029620000
2022,10,18,19,49,19201.670532859665,16.243378250000
2022,10,18,19,50,19206.717702702746,88.734656830000
2022,10,18,19,51,19205.70548223351,15.096384909999
2022,10,18,19,52,19203.543570019705,22.659577610000
2022,10,18,19,53,19202.155242494213,11.258353549999
2022,10,18,19,54,19196.180337301616,11.719321259999
2022,10,18,19,55,19186.332833052315,19.419225260000
2022,10,18,19,56,19188.906046025102,12.348203509999
2022,10,18,19,57,19201.999386363615,10.269080020000
2022,10,18,19,58,19203.16992063493,9.924153919999
2022,10,18,19,59,19215.152220689673,22.160250040000
2022,10,18,20,0,19221.93123509376,181.087771409999
2022,10,18,20,1,19221.882214941033,57.714813999999
2022,10,18,20,2,19230.501030927855,21.807479180000
2022,10,18,20,3,19260.447666263626,40.750491380000
2022,10,18,20,4,19278.97039589442,20.183871449999
2022,10,18,20,5,19271.177869634354,25.324198310000
2022,10,18,20,6,19274.578921775912,13.834365179999
2022,10,18,20,7,19265.73720739219,10.358764409999
2022,10,18,20,8,19253.55113043475,15.877784899999
2022,10,18,20,9,19262.535700389108,10.517650679999
2022,10,18,20,10,19254.227260788015,24.767827969999
2022,10,18,20,11,19262.220222222197,10.647235809999
2022,10,18,20,12,19269.101877192963,29.744049500000
2022,10,18,20,13,19262.280764587555,15.289427599999
2022,10,18,20,14,19253.59803308824,12.47500964
2022,10,18,20,15,19260.43227571118,8.884208099999
2022,10,18,20,16,19267.596352941207,4.213409419999
2022,10,18,20,17,19286.460110062904,14.527492409999
2022,10,18,20,18,19299.03922401169,15.637551929999
2022,10,18,20,19,19298.1167061144,13.233676409999
2022,10,18,20,20,19298.873154069755,12.937403509999
2022,10,18,20,21,19292.018392036734,8.325161899999
2022,10,18,20,22,19292.18695331697,4.779298720000
2022,10,18,20,23,19293.45191489361,5.217004970000
2022,10,18,20,24,19294.31696821516,4.375552349999
2022,10,18,20,25,19293.688008385758,4.333560069999
2022,10,18,20,26,19293.00822616409,11.234279780000
2022,10,18,20,27,19285.948921568644,5.725756259999
2022,10,18,20,28,19290.862191011263,4.300913949999
2022,10,18,20,29,19292.267770419454,2.414210629999
2022,10,18,20,30,19297.73822580644,6.495117339999
2022,10,18,20,31,19289.665015384628,12.435555420000
2022,10,18,20,32,19289.548821292807,9.797105439999
2022,10,18,20,33,19294.704236760106,3.812502899999
2022,10,18,20,34,19299.873325471697,5.618173999999
2022,10,18,20,35,19292.241261682248,8.920760069999
2022,10,18,20,36,19287.64079320115,3.589883619999
2022,10,18,20,37,19289.05966101692,7.236332390000
2022,10,18,20,38,19287.826433734943,5.744265309999
2022,10,18,20,39,19293.316094420603,11.702061039999
2022,10,18,20,40,19308.74895800932,19.604905169999
2022,10,18,20,41,19359.06859387274,101.391940190000
2022,10,18,20,42,19407.999498777524,55.331887699999
2022,10,18,20,43,19399.581404494355,14.074079300000
2022,10,18,20,44,19391.908255395687,27.835765240000
2022,10,18,20,45,19397.061508515817,9.044388789999
2022,10,18,20,46,19418.462973395945,35.40794518
2022,10,18,20,47,19421.22376213593,12.937575259999
2022,10,18,20,48,19408.14594752187,7.053723049999
2022,10,18,20,49,19391.812535211277,17.783134899999
2022,10,18,20,50,19399.10848812098,16.58389583
2022,10,18,20,51,19383.96317016315,7.587735709999
2022,10,18,20,52,19370.403275109173,14.119251360000
2022,10,18,20,53,19370.61536697245,10.670164379999
2022,10,18,20,54,19366.042094455843,9.08308963
2022,10,18,20,55,19374.784586956535,10.791848569999
2022,10,18,20,56,19373.981939393958,3.848068879999
2022,10,18,20,57,19366.06861952859,4.247755239999
2022,10,18,20,58,19372.2511680328,14.284709379999
2022,10,18,20,59,19367.460326975477,21.935196780000
2022,10,18,21,0,19370.012573363452,8.415068789999
2022,10,18,21,1,19373.92725663718,3.455430409999
2022,10,18,21,2,19369.508593750008,4.053601109999
2022,10,18,21,3,19359.950399999998,4.715799609999
2022,10,18,21,4,19357.343392226132,4.389900679999
2022,10,18,21,5,19358.08636363636,41.067188800000
2022,10,18,21,6,19349.2719203747,14.462807729999
2022,10,18,21,7,19339.0342201835,9.73838578
2022,10,18,21,8,19328.588053830204,9.238211459999
2022,10,18,21,9,19311.68475689887,15.51672965
2022,10,18,21,10,19305.977303754273,17.803551910000
2022,10,18,21,11,19325.685946547874,14.518022169999
2022,10,18,21,12,19329.967898550745,4.509859059999
2022,10,18,21,13,19328.869166666682,3.200318020000
2022,10,18,21,14,19330.64106896552,4.667067719999
2022,10,18,21,15,19327.894499999984,2.266939659999
2022,10,18,21,16,19334.94154385965,2.928058969999
2022,10,18,21,17,19336.068837209285,3.191759499999
2022,10,18,21,18,19340.537912087915,2.213404770000
2022,10,18,21,19,19337.70231818182,3.868526259999
2022,10,18,21,20,19335.760299251866,11.678800009999
2022,10,18,21,21,19323.770167785256,6.723095850000
2022,10,18,21,22,19320.30013071896,4.570069819999
2022,10,18,21,23,19323.896911764714,8.61682484
2022,10,18,21,24,19320.75454212454,5.19917709
2022,10,18,21,25,19312.22378378379,6.017796809999
2022,10,18,21,26,19305.797198795182,14.608400989999
2022,10,18,21,27,19271.480651340997,11.46458546
2022,10,18,21,28,19242.08776344091,12.427835289999
2022,10,18,21,29,19271.568712446344,16.875682230000
2022,10,18,21,30,19265.62066350711,2.989813780000
2022,10,18,21,31,19243.569354304647,14.742151069999
2022,10,18,21,32,19262.361974248903,2.743552719999
2022,10,18,21,33,19261.305462427754,5.833557179999
2022,10,18,21,34,19268.1466515837,5.105992059999
2022,10,18,21,35,19290.62559164733,3.976259249999
2022,10,18,21,36,19293.61779467686,8.477724159999
2022,10,18,21,37,19291.018911174764,4.638689310000
2022,10,18,21,38,19289.83759740259,4.671337869999
2022,10,18,21,39,19291.452302631584,3.317844969999
2022,10,18,21,40,19290.524489051113,3.156615089999
2022,10,18,21,41,19290.223439803412,7.461513999999
2022,10,18,21,42,19302.934253112035,15.557298779999
2022,10,18,21,43,19307.70632996634,5.814097299999
2022,10,18,21,44,19300.498260869546,2.08528861
2022,10,18,21,45,19304.618123620337,7.924740379999
2022,10,18,21,46,19312.770032573302,2.076767330000
2022,10,18,21,47,19319.73659442727,2.624183999999
2022,10,18,21,48,19316.50841121496,1.616764229999
2022,10,18,21,49,19313.241212121236,1.655398630000
2022,10,18,21,50,19312.756418604647,1.019180490000
2022,10,18,21,51,19301.121318681304,12.538891149999
2022,10,18,21,52,19297.625628415313,17.421514759999
2022,10,18,21,53,19298.500378548888,3.771737779999
2022,10,18,21,54,19297.100588235302,2.431297459999
2022,10,18,21,55,19295.77095693779,1.37218234
2022,10,18,21,56,19286.351519337026,6.109657499999
2022,10,18,21,57,19283.206073825502,4.110489669999
2022,10,18,21,58,19295.081370262364,8.583838740000
2022,10,18,21,59,19302.531808318232,11.484670450000
2022,10,18,22,0,19280.93840950639,15.34060765
2022,10,18,22,1,19270.454749034736,12.563824029999
2022,10,18,22,2,19281.657433962282,18.592589729999
2022,10,18,22,3,19281.828941684707,8.811168679999
2022,10,18,22,4,19285.875010570824,14.014416169999
2022,10,18,22,5,19297.678512930997,16.610231229999
2022,10,18,22,6,19297.413986486517,8.504649619999
2022,10,18,22,7,19302.165485008805,16.384750489999
2022,10,18,22,8,19283.349507042254,61.633869369999
2022,10,18,22,9,19269.390847826104,16.278870029999
2022,10,18,22,10,19273.335714285728,9.422057119999
2022,10,18,22,11,19284.477462686576,12.483366529999
2022,10,18,22,12,19289.327138461565,8.067739170000
2022,10,18,22,13,19286.07444444443,2.114889369999
2022,10,18,22,14,19282.01754629628,5.112088179999
2022,10,18,22,15,19278.12675958185,13.7038473
2022,10,18,22,16,19278.386564417164,4.09170659
2022,10,18,22,17,19288.927191780815,28.258559029999
2022,10,18,22,18,19284.937403846125,25.820563970000
2022,10,18,22,19,19276.593883299804,7.695520859999
2022,10,18,22,20,19270.179688311684,6.786827709999
2022,10,18,22,21,19265.6815601023,10.001797139999
2022,10,18,22,22,19271.47039164491,7.818737979999
2022,10,18,22,23,19278.856607594967,16.63833074
2022,10,18,22,24,19284.12504132231,7.490626240000
2022,10,18,22,25,19281.154447592064,6.505945739999
2022,10,18,22,26,19281.876745562146,7.133075620000
2022,10,18,22,27,19292.591206896537,18.535427949999
2022,10,18,22,28,19297.554373716637,28.630709140000
2022,10,18,22,29,19302.38150743102,25.047432699999
2022,10,18,22,30,19298.36613712374,26.646835930000
2022,10,18,22,31,19300.15870056499,5.790283929999
2022,10,18,22,32,19296.047873563235,4.875942249999
2022,10,18,22,33,19286.906375404506,6.563986929999
2022,10,18,22,34,19284.496063492086,2.112904439999
2022,10,18,22,35,19287.455999999973,4.133085759999
2022,10,18,22,36,19294.044785478553,6.686799250000
2022,10,18,22,37,19287.193563474422,16.396131490000
2022,10,18,22,38,19283.714518950455,4.886720769999
2022,10,18,22,39,19284.39908376963,8.981492820000
2022,10,18,22,40,19294.143523316034,10.075413530000
2022,10,18,22,41,19297.85904458601,4.179850829999
2022,10,18,22,42,19304.28724137931,7.234951680000
2022,10,18,22,43,19305.275735660834,10.892504460000
2022,10,18,22,44,19307.7818991098,7.685178010000
2022,10,18,22,45,19304.544424552427,12.069603869999
2022,10,18,22,46,19301.716428571428,6.649270690000
2022,10,18,22,47,19303.82348623854,5.881478499999
2022,10,18,22,48,19304.693587301594,6.014294990000
2022,10,18,22,49,19310.594175365346,12.578676589999
2022,10,18,22,50,19315.969709543584,11.599449989999
2022,10,18,22,51,19325.89521459228,15.769327959999
2022,10,18,22,52,19330.815243553017,11.287296659999
2022,10,18,22,53,19328.04216710184,5.066086350000
2022,10,18,22,54,19327.1446987952,4.118108659999
2022,10,18,22,55,19326.107095709594,4.858325979999
2022,10,18,22,56,19326.10891495602,6.183693750000
2022,10,18,22,57,19327.484354067,1.6814997
2022,10,18,22,58,19323.054224422445,6.827519900000
2022,10,18,22,59,19321.213692307683,6.615516849999
2022,10,18,23,0,19331.509722772284,6.494458019999
2022,10,18,23,1,19326.25614213198,16.979048869999
2022,10,18,23,2,19319.87145833332,3.954577389999
2022,10,18,23,3,19318.4649211909,8.750957269999
2022,10,18,23,4,19316.68448577683,7.246390079999
2022,10,18,23,5,19312.790950819668,14.314052189999
2022,10,18,23,6,19312.42982630273,9.565044239999
2022,10,18,23,7,19322.91791788862,29.338686080000
2022,10,18,23,8,19341.93909810129,23.738760980000
2022,10,18,23,9,19338.128371212126,20.643616470000
2022,10,18,23,10,19350.614696356308,18.662562739999
2022,10,18,23,11,19347.615798816572,12.399422809999
2022,10,18,23,12,19351.02568998112,12.577802189999
2022,10,18,23,13,19353.243723653402,9.873910309999
2022,10,18,23,14,19362.143938848938,16.783897239999
2022,10,18,23,15,19363.719325842732,13.798410389999
2022,10,18,23,16,19353.29670886075,20.919445320000
2022,10,18,23,17,19349.106425702797,11.902865399999
2022,10,18,23,18,19343.756879795405,3.862643599999
2022,10,18,23,19,19344.00737704919,4.055125689999
2022,10,18,23,20,19346.838264014452,19.732169560000
2022,10,18,23,21,19345.230997229926,8.074517719999
2022,10,18,23,22,19345.63110576926,10.599272469999
2022,10,18,23,23,19343.508689655177,8.35832888
2022,10,18,23,24,19337.58890109891,9.484324780000
2022,10,18,23,25,19338.56729857818,11.951288389999
2022,10,18,23,26,19338.773772609813,8.562709049999
2022,10,18,23,27,19338.625921787687,10.495050120000
2022,10,18,23,28,19338.97179271709,6.346271679999
2022,10,18,23,29,19334.21451025056,10.217405189999
2022,10,18,23,30,19328.636880466474,5.194600459999
2022,10,18,23,31,19337.81864745011,8.984116590000
2022,10,18,23,32,19341.01409240924,10.487533749999
2022,10,18,23,33,19347.38327365728,11.663384579999
2022,10,18,23,34,19357.97716867472,16.762825019999
2022,10,18,23,35,19353.183483365945,26.039949480000
2022,10,18,23,36,19352.47748908298,10.743981799999
2022,10,18,23,37,19342.86311345648,6.766013939999
2022,10,18,23,38,19344.36536159601,10.699540499999
2022,10,18,23,39,19343.734986876647,10.094982409999
2022,10,18,23,40,19338.67297082229,9.254060459999
2022,10,18,23,41,19337.592631578947,9.926275579999
2022,10,18,23,42,19338.60117416833,19.614216050000
2022,10,18,23,43,19332.95009360375,21.093464890000
2022,10,18,23,44,19337.21384615384,3.325571709999
2022,10,18,23,45,19337.114474327627,13.011428199999
2022,10,18,23,46,19343.456666666676,12.926480089999
2022,10,18,23,47,19349.650134048246,8.91781221
2022,10,18,23,48,19351.40719576723,4.814289920000
2022,10,18,23,49,19356.934269911497,8.255632059999
2022,10,18,23,50,19354.512118055547,2.931602979999
2022,10,18,23,51,19355.520343642616,4.644096269999
2022,10,18,23,52,19356.775751978843,2.808261859999
2022,10,18,23,53,19354.636951871646,12.642297379999
2022,10,18,23,54,19351.969111111106,4.362737419999
2022,10,18,23,55,19340.785688259097,14.968088649999
2022,10,18,23,56,19324.892556237188,16.085906580000
2022,10,18,23,57,19325.717789473696,11.579061809999
2022,10,18,23,58,19330.95185803755,19.133903300000
2022,10,18,23,59,19330.30168749998,5.812476899999
2022,10,19,0,0,19325.76021996614,46.865952129999
2022,10,19,0,1,19336.828411458326,10.850168189999
2022,10,19,0,2,19339.97394833946,22.713164730000
2022,10,19,0,3,19335.79877995644,17.286504709999
2022,10,19,0,4,19340.286923076943,12.345894119999
2022,10,19,0,5,19341.393478260856,14.186639289999
2022,10,19,0,6,19346.276613603535,48.600089129999
2022,10,19,0,7,19337.963293413166,11.341855409999
2022,10,19,0,8,19336.02100719425,6.193657399999
2022,10,19,0,9,19321.10850409837,18.250938149999
2022,10,19,0,10,19299.74462574851,31.526185920000
2022,10,19,0,11,19292.910755711793,20.998073560000
2022,10,19,0,12,19298.74413690476,13.309848439999
2022,10,19,0,13,19291.222276422777,8.038304570000
2022,10,19,0,14,19283.366498951767,13.459329419999
2022,10,19,0,15,19279.598990825667,41.888487709999
2022,10,19,0,16,19272.460780287478,23.297620650000
2022,10,19,0,17,19272.492864864893,10.280328199999
2022,10,19,0,18,19266.858468634662,21.336531730000
2022,10,19,0,19,19278.78461215934,18.343862000000
2022,10,19,0,20,19283.564578947367,10.00486433
2022,10,19,0,21,19274.864162436563,11.077211579999
2022,10,19,0,22,19273.546550218332,13.986220389999
2022,10,19,0,23,19281.384572271374,8.838140839999
2022,10,19,0,24,19286.97304945054,20.011872980000
2022,10,19,0,25,19284.874334600765,6.511406749999
2022,10,19,0,26,19280.97383561643,4.158633249999
2022,10,19,0,27,19287.86456953642,12.012027519999
2022,10,19,0,28,19288.73041666667,5.883158229999
2022,10,19,0,29,19293.168284023654,1.439607329999
2022,10,19,0,30,19298.80337792643,5.645858819999
2022,10,19,0,31,19297.025520361996,4.023690089999
2022,10,19,0,32,19293.369505300376,6.390183439999
2022,10,19,0,33,19284.14686084143,9.447356990000
2022,10,19,0,34,19285.95866459625,7.478110170000
2022,10,19,0,35,19291.05171945701,11.994337629999
2022,10,19,0,36,19294.692507836975,7.168575920000
2022,10,19,0,37,19289.881292134807,10.208935029999
2022,10,19,0,38,19283.974730679143,6.708247270000
2022,10,19,0,39,19280.372724358964,11.992221559999
2022,10,19,0,40,19289.348838475493,12.638145249999
2022,10,19,0,41,19284.567529411746,5.746178860000
2022,10,19,0,42,19282.39184143222,11.290956240000
2022,10,19,0,43,19276.458832684835,6.800120320000
2022,10,19,0,44,19274.10043771044,20.933170700000
2022,10,19,0,45,19270.24745222931,24.729413870000
2022,10,19,0,46,19260.25481865286,31.268338900000
2022,10,19,0,47,19263.921553398075,13.497253289999
2022,10,19,0,48,19263.91621004566,5.695934839999
2022,10,19,0,49,19265.021931166382,15.039762109999
2022,10,19,0,50,19260.528423295433,12.625471429999
2022,10,19,0,51,19265.065248226998,12.066079469999
2022,10,19,0,52,19265.40356321838,17.063518069999
2022,10,19,0,53,19268.834968287563,8.157466070000
2022,10,19,0,54,19259.264124579124,20.087150500000
2022,10,19,0,55,19247.007032181205,27.715204760000
2022,10,19,0,56,19258.938762088947,19.977084970000
2022,10,19,0,57,19256.544072289158,15.373688839999
2022,10,19,0,58,19252.87745679012,21.958787070000
2022,10,19,0,59,19237.432747524774,14.647643249999
2022,10,19,1,0,19230.912679324887,18.841193039999
2022,10,19,1,1,19232.079251207753,24.037564490000
2022,10,19,1,2,19234.06647342998,12.786625279999
2022,10,19,1,3,19237.443821752273,14.402685170000
2022,10,19,1,4,19243.465412474834,16.565558989999
2022,10,19,1,5,19243.387494033428,8.694816420000
2022,10,19,1,6,19254.86378600825,10.450777739999
2022,10,19,1,7,19261.48678423239,12.008400689999
2022,10,19,1,8,19263.922302839128,4.75299835
2022,10,19,1,9,19267.883440366993,8.047190630000
2022,10,19,1,10,19267.475711206916,10.984472549999
2022,10,19,1,11,19265.84216741402,14.142372679999
2022,10,19,1,12,19264.05737945493,6.529559760000
2022,10,19,1,13,19266.850208333348,5.793507600000
2022,10,19,1,14,19270.53623836125,5.201984480000
2022,10,19,1,15,19273.06366890381,8.468479350000
2022,10,19,1,16,19277.02939062501,11.713128209999
2022,10,19,1,17,19280.729752650175,10.391824189999
2022,10,19,1,18,19277.19872509963,8.66814347
2022,10,19,1,19,19279.811656920134,8.506914780000
2022,10,19,1,20,19274.365714285716,8.68412935
2022,10,19,1,21,19270.354278260907,6.600276299999
2022,10,19,1,22,19272.619660678676,7.908648240000
2022,10,19,1,23,19281.68259259258,21.401028860000
2022,10,19,1,24,19285.489203883477,5.714914950000
2022,10,19,1,25,19281.337069271754,7.223415540000
2022,10,19,1,26,19273.598126194996,7.624559260000
2022,10,19,1,27,19264.83288389514,12.363677220000
2022,10,19,1,28,19267.028545816724,8.350621670000
2022,10,19,1,29,19270.977244701375,8.075125539999
2022,10,19,1,30,19284.20278978391,25.947463040000
2022,10,19,1,31,19297.481376306605,10.290579339999
2022,10,19,1,32,19290.77033527693,7.430386270000
2022,10,19,1,33,19294.479327102796,5.710997320000
2022,10,19,1,34,19301.019561904774,5.608484500000
2022,10,19,1,35,19298.430575815742,4.682248119999
2022,10,19,1,36,19309.16840148699,13.613493569999
2022,10,19,1,37,19317.621890080412,18.254219920000
2022,10,19,1,38,19315.714985994313,12.566399779999
2022,10,19,1,39,19321.72404145079,11.278662529999
2022,10,19,1,40,19312.917523680604,10.404649329999
2022,10,19,1,41,19307.29423769516,11.753765989999
2022,10,19,1,42,19310.3723863636,10.475404930000
2022,10,19,1,43,19314.042359346648,7.047131999999
2022,10,19,1,44,19313.569950248755,2.981359929999
2022,10,19,1,45,19310.27720207255,11.404512449999
2022,10,19,1,46,19312.18461864407,3.241715629999
2022,10,19,1,47,19314.502535211293,3.906333559999
2022,10,19,1,48,19318.69750724636,4.413842329999
2022,10,19,1,49,19317.453645833328,2.489127730000
2022,10,19,1,50,19319.055371900824,7.60532971
2022,10,19,1,51,19317.54517499999,6.33509414
2022,10,19,1,52,19312.6003938731,7.760648069999
2022,10,19,1,53,19311.035867507886,5.98235127
2022,10,19,1,54,19316.89953947368,4.326104469999
2022,10,19,1,55,19316.877517985624,2.032553779999
2022,10,19,1,56,19315.350813559315,3.96696172
2022,10,19,1,57,19315.277512562803,6.644587690000
2022,10,19,1,58,19320.43155172414,4.155731129999
2022,10,19,1,59,19316.06852216747,7.948402700000
2022,10,19,2,0,19315.620167865694,7.807995259999
2022,10,19,2,1,19316.88173170732,11.789605519999
2022,10,19,2,2,19312.89603238866,1.719179469999
2022,10,19,2,3,19306.714134831454,7.551273740000
2022,10,19,2,4,19306.026464646475,8.249514569999
2022,10,19,2,5,19304.07020408163,29.474902190000
2022,10,19,2,6,19304.346675,12.961789149999
2022,10,19,2,7,19305.111720000044,4.395290619999
2022,10,19,2,8,19303.18600609755,4.578053359999
2022,10,19,2,9,19295.88138686131,8.168444529999
2022,10,19,2,10,19291.658327868874,3.131683959999
2022,10,19,2,11,19291.28641176472,8.35958387
2022,10,19,2,12,19286.339603960394,9.084860390000
2022,10,19,2,13,19282.805192802025,15.274620339999
2022,10,19,2,14,19289.208083989495,7.006183529999
2022,10,19,2,15,19293.888736059474,6.515849319999
2022,10,19,2,16,19296.50491749177,9.657341289999
2022,10,19,2,17,19290.733948220084,9.858088249999
2022,10,19,2,18,19291.13298969073,3.880732059999
2022,10,19,2,19,19293.234000000015,5.679154339999
2022,10,19,2,20,19291.221491228047,16.855030159999
2022,10,19,2,21,19284.052879746872,8.890915029999
2022,10,19,2,22,19279.413730769247,8.346391779999
2022,10,19,2,23,19276.135982905987,3.250018339999
2022,10,19,2,24,19275.60947955389,3.454229329999
2022,10,19,2,25,19276.382261146504,5.160546960000
2022,10,19,2,26,19275.886580086586,8.776014749999
2022,10,19,2,27,19284.563817204293,4.613336449999
2022,10,19,2,28,19281.898264462798,5.675565189999
2022,10,19,2,29,19277.763519313303,2.1879824
2022,10,19,2,30,19273.268956521744,3.563583099999
2022,10,19,2,31,19278.359139344277,4.615792500000
2022,10,19,2,32,19274.798196347056,14.279023260000
2022,10,19,2,33,19272.679689922476,4.554116999999
2022,10,19,2,34,19270.605964391674,6.398894829999
2022,10,19,2,35,19266.24255813953,4.765347329999
2022,10,19,2,36,19263.183180212014,2.990762369999
2022,10,19,2,37,19267.74445355191,5.417376620000
2022,10,19,2,38,19269.206205673778,4.992506860000
2022,10,19,2,39,19261.848859060414,10.681131579999
2022,10,19,2,40,19255.178224637693,9.938876409999
2022,10,19,2,41,19257.418678414102,5.39064567
2022,10,19,2,42,19263.21902356901,6.166114869999
2022,10,19,2,43,19263.36495454547,3.826571239999
2022,10,19,2,44,19259.334926470594,7.377156890000
2022,10,19,2,45,19257.096959799004,5.7548783
2022,10,19,2,46,19251.77939481265,4.315142299999
2022,10,19,2,47,19253.888102564102,8.413045069999
2022,10,19,2,48,19266.770042016804,7.743524270000
2022,10,19,2,49,19272.52734567902,6.723328979999
2022,10,19,2,50,19272.719365079367,4.921787109999
2022,10,19,2,51,19272.07451178451,3.993219709999
2022,10,19,2,52,19272.578601694924,4.600655780000
2022,10,19,2,53,19271.287727272724,3.245449829999
2022,10,19,2,54,19291.952565905143,34.572111650000
2022,10,19,2,55,19292.018534201954,5.436528729999
2022,10,19,2,56,19288.393805970147,5.577309490000
2022,10,19,2,57,19287.484381625432,5.502749179999
2022,10,19,2,58,19289.372147435897,4.297940789999
2022,10,19,2,59,19291.015596590903,3.535039489999
2022,10,19,3,0,19289.877684887462,7.308277219999
2022,10,19,3,1,19294.967362924293,24.688931410000
2022,10,19,3,2,19294.442499999994,2.464520889999
2022,10,19,3,3,19288.647561728398,8.097503510000
2022,10,19,3,4,19283.349551020394,2.551425639999
2022,10,19,3,5,19279.14104477613,4.43015314
2022,10,19,3,6,19273.435769230764,6.466371390000
2022,10,19,3,7,19265.790168776377,3.763424239999
2022,10,19,3,8,19262.98971698114,17.691228619999
2022,10,19,3,9,19268.46873900293,4.901813559999
2022,10,19,3,10,19271.75049792532,4.591130769999
2022,10,19,3,11,19270.41711711712,2.385076669999
2022,10,19,3,12,19275.67120000002,5.165926760000
2022,10,19,3,13,19267.357398843946,8.517876660000
2022,10,19,3,14,19265.845637982176,5.686771010000
2022,10,19,3,15,19263.447748184022,19.118963309999
2022,10,19,3,16,19261.66396226415,5.545201900000
2022,10,19,3,17,19265.530000000017,10.473528909999
2022,10,19,3,18,19267.998488664958,10.601448729999
2022,10,19,3,19,19275.74597765366,4.893526539999
2022,10,19,3,20,19279.35193430656,2.237753869999
2022,10,19,3,21,19288.411129476564,8.186299649999
2022,10,19,3,22,19290.776236263737,9.302469690000
2022,10,19,3,23,19296.156303854874,27.559040340000
2022,10,19,3,24,19287.583443396223,5.894786140000
2022,10,19,3,25,19283.4501119403,4.169211799999
2022,10,19,3,26,19284.395228070185,3.748490809999
2022,10,19,3,27,19283.58694339621,5.76061141
2022,10,19,3,28,19281.53198275862,2.127360240000
2022,10,19,3,29,19280.53062962962,30.677310300000
2022,10,19,3,30,19275.36973384032,3.17742422
2022,10,19,3,31,19276.044871794897,5.679501660000
2022,10,19,3,32,19278.18542713568,5.698908429999
2022,10,19,3,33,19283.99118181818,5.800628280000
2022,10,19,3,34,19286.89526666668,0.984366870000
2022,10,19,3,35,19289.515746268637,5.296618109999
2022,10,19,3,36,19287.089285714283,5.091249500000
2022,10,19,3,37,19286.958447488596,32.281523249999
2022,10,19,3,38,19284.571780303046,3.188569169999
2022,10,19,3,39,19282.815887096767,1.759137119999
2022,10,19,3,40,19285.016805555555,2.220256749999
2022,10,19,3,41,19292.952510460254,7.650635709999
2022,10,19,3,42,19298.533519553075,2.480273809999
2022,10,19,3,43,19300.730246913587,14.391332479999
2022,10,19,3,44,19296.9105681818,1.383194599999
2022,10,19,3,45,19299.566501901143,5.805023219999
2022,10,19,3,46,19302.5798630137,3.247695539999
2022,10,19,3,47,19295.834031250026,7.200713689999
2022,10,19,3,48,19295.736945454548,6.86763012
2022,10,19,3,49,19297.541779141084,0.94876999
2022,10,19,3,50,19301.76648535566,5.404392800000
